Id,Name,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
C4_A15010000H_000094,樂活民宿,LOHAS 是現代人一種努力追求綠色環保、有機飲食、身心靈成長的生活方式，「樂活民宿」以此生活概念和意象成立，希望讓旅行者體驗到台東無汙染、淨化身心靈的樂活之旅。民宿秉持樂活精神「愛自己、愛家人、愛地球」推廣樂活美學，更以三安原則「安全、安康、安心」接待您！,,臺東縣臺東市岩灣里文昌路61號,950,臺東縣,臺東市,886-89-233203,886-89-233673,A15010000H,http://www.lohasbnb.com,https://taiwan.taiwanstay.net.tw/twpic/37217.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/291588.jpg?v=20250702,客廳照片,https://taiwan.taiwanstay.net.tw/twpic/291589.jpg?v=20250702,客廳一角,121.125711,22.790782,4,,雙人房2300;套房2600;套房2400;套房2800;,"餐廳,有線網路,無線網路,停車場,,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,4200,4800,1,k34038@yahoo.com.tw,14,0,,,0
C4_A15010000H_000097,緣道舍民宿,位於宜蘭縣的民宿,,宜蘭縣冬山鄉柯林村境安二路156號,269,宜蘭縣,冬山鄉,886-3-9617911,886-2-82837371,A15010000H,,,,,,,,121.736181,24.675966,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,2600,2800,0,reisti88@gmail.com,8,0,,,0
C4_A15010000H_000099,何留民宿,位於花蓮縣的民宿,,花蓮縣鳳林鎮榮開路88號,975,花蓮縣,鳳林鎮,886-910-816582,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3579.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/9815.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/22215.jpg?v=20250702,,121.476427,23.778854,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,5000,5000,0,holiu1212@gmail.com,6,0,,,0
C4_A15010000H_000101,倆呆民宿,自製特色早餐、花茶、季節限定菜單,,花蓮縣壽豐鄉豐山村和平街21號,974,花蓮縣,壽豐鄉,886-3-8656858,886-3-8650608,A15010000H,,,,,,,,121.485657,23.848280,4,,,"停車場,餐廳,有線網路,溫泉設施,,,自行車租借,導覽解說,",車位:小客車0輛、機車0輛、大客車0輛,4,3000,3600,0,yyj67927@ms22.hinet.net,8,0,,,0
C4_A15010000H_000108,昭月民宿,台中東勢昭月民宿位於純樸的山中，您有多久沒有親近大自然了呢?歡迎來到這鳥語花香，寧靜森林的大自然中~享受~再享受!!1.我們是中縣民宿第44號合法民宿2.有投保公共責任意外險最高1000萬3.我們將帶給您有機健康`慢活生活的舒適體驗4.螢火蟲季專人生態導覽(導覽時間於最新消息另行公告)5.有寬廣草地庭園可供遊憩(櫻花季.梅花季...)6.餐廳供應(1)早餐(早餐若需素食請先告知)(2)宿客晚餐(請先預約)7.本民宿專業精緻以日式風格為主深受好評8.讓您感受我們昭月滿滿的心意~~~無價,,臺中市東勢區慶福里慶福街39號,423,臺中市,東勢區,886-4-25855997,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3577.JPG?v=20250702,房間3,https://taiwan.taiwanstay.net.tw/twpic/7473.JPG?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/21543.JPG?v=20250702,大廳或櫃檯,120.855750,24.194461,4,,其他6000;其他6000;,"餐廳,有線網路,國民旅遊卡,停車場,,,,導覽解說,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,3,4200,6600,0,,10,0,,,0
C4_A15010000H_000109,沐光旅店(民宿),位於屏東縣的民宿,,屏東縣恆春鎮砂尾路16-60號,946,屏東縣,恆春鎮,886-927-464892,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/263938.jpeg?v=20250702,位於後壁湖民宿,https://taiwan.taiwanstay.net.tw/twpic/263939.jpeg?v=20250702,位於後壁湖民宿,https://taiwan.taiwanstay.net.tw/twpic/263937.jpeg?v=20250702,位於後壁湖民宿,120.740720,21.952330,4,,,,車位:小客車0輛、機車0輛、大客車0輛,2,3800,3800,0,,4,0,,,0
C4_A15010000H_000110,海浪花客棧,位於連江縣的民宿,,連江縣南竿鄉仁愛村64號,209,連江縣,南竿鄉,886-836-22568,886-836-22490,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/268913.jpg?v=20250702,客房及外觀,https://taiwan.taiwanstay.net.tw/twpic/268914.webp?v=20250702,客房及外觀,https://taiwan.taiwanstay.net.tw/twpic/268915.jpg?v=20250702,客房及外觀,119.924636,26.141994,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,15,2000,3600,0,a0921930038@gmail.com,44,0,0,0,0
C4_A15010000H_000111,清福村民宿,位於南投縣的民宿,,南投縣國姓鄉柑林村昌榮巷97之2號,544,南投縣,國姓鄉,886-49-2724677,886-49-2720900,A15010000H,,,,,,,,120.845536,24.010666,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2500,2500,0,,10,0,,,0
C4_A15010000H_000115,雅馥行旅,位於臺中市的旅館,,臺中市北屯區大連路一段278號地下一層，278，278之1，之2，之3，之4 ，之5，之6,406,臺中市,北屯區,886-4-22968600,886-4-22950036,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/287686.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/287692.jpg?v=20250702,房間3,https://taiwan.taiwanstay.net.tw/twpic/287693.jpg?v=20250702,房間1,120.679720,24.176494,3,,,,車位:小客車20輛、機車0輛、大客車2輛,74,2300,19800,0,yafuhotel@gmail.com,250,0,,,22
C4_A15010000H_000118,默默旅宿,位於臺中市的民宿,,臺中市后里區安眉路116巷105號,421,臺中市,后里區,886-980-168517,,A15010000H,,,,,,,,120.698889,24.321454,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,4800,7000,1,momo.travel2015@gmail.com,14,0,,,0
C4_A15010000H_000121,清境家園景觀山莊,位於南投縣的民宿,,南投縣仁愛鄉大同村仁和路206-2號,546,南投縣,仁愛鄉,886-49-2803988,886-49-2803068,A15010000H,,,,,,,,121.168749,24.065962,4,,,,車位:小客車0輛、機車0輛、大客車0輛,10,4000,7500,0,twcose@hotmai.com,32,0,,,0
C4_A15010000H_000122,微笑橘子民宿,位於宜蘭縣的民宿,,宜蘭縣冬山鄉群英村珍珠一路73號,269,宜蘭縣,冬山鄉,886-3-9601746,886-3-9507489,A15010000H,https://booking.owlting.com/smileorange,,,,,,,121.783367,24.654146,4,,,"無線網路,國民旅遊卡,停車場,,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,1000,3600,0,happy0921098589@gmail.com,16,0,,,0
C4_A15010000H_000126,南科贊美酒店,善化，位於大台南地理中心，亦為【台南科學園區】的所在地。南科贊美酒店恰好座落於市中心，距離善化火車站3分鐘、國道三號5分鐘、國道一號也只要10分鐘，鄰近交通路網四通八達!南科贊美酒店二館由著名建築師－黃建鈞融合蒙德里安的色塊藝術，及西藏風馬旗的祈福色彩打造而成。酒店園區占地逾萬坪，遠遠就可望見具有鮮明色彩的特色建築外觀，坐擁嘉南平原絕佳之田園景觀，腹地十分廣闊。館內設施及餐飲選擇豐富，包括阿嬤の菜園-無毒親子農園、虹橋港式飲茶、漆彈場、戶外游泳池、池畔酒吧等，另設有百坪宴會廳、玻璃打造的夢幻珍愛教堂及落羽松環繞的心之湖，提供貴賓舉行婚宴或戶外證婚，許下一生僅一次的浪漫誓約。  南科贊美酒店鄰近亦有包含善化老街、新化老街、牛墟、山上花園水道博物館、南瀛天文台、蘭科植物園、烏山頭水庫、大內彩繪村、胡厝寮彩繪村等景點，不同於鬧區的喧囂，非常適合團體及家庭旅客來一趟深度旅遊，體驗台南的慢活輕旅行。,3,臺南市善化區成功路252號,741,臺南市,善化區,886-6-5838383,886-6-5836373,A15010000H,http://www.larchotel.com.tw,https://taiwan.taiwanstay.net.tw/twpic/65275.JPG?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/84297.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/84301.jpg?v=20250702,,120.310239,23.129843,3,,雙人房5800;雙人房4500;雙人房3500;雙人房3700;其他3700;雙人房2500;雙人房(無障礙客房)5600;,"餐廳,會議場所,酒吧,宴會廳,健身房,游泳池,有線網路,無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(收費),上網電腦(免費),,,,兒童遊樂設施,洗衣服務,郵電服務,商務旅遊中心,貴重物品保管專櫃,室內遊樂設施,接送服務,自行車租借,行動支付,導覽解說,體驗活動,哺乳室,AED,,,自行車友善旅宿",車位:小客車50輛、機車0輛、大客車0輛,174,5600,13600,1,larchotel@gmail.com,495,0,,,50
C4_A15010000H_000127,塔羅之昕民宿,塔羅之昕民宿咖啡，位於台東市區，鄰近東海岸，步行約10分鐘即可抵達。住宿者皆可享受塔羅之昕西式套餐乙份；取名塔羅是由於店家內有塔羅師，如需占卜者歡迎告知，塔羅師會竭誠為大家服務。,,臺東縣臺東市中正路173號,950,臺東縣,臺東市,886-938-253698,886-89-329069,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3025.jpg?v=20250702,大廳或櫃檯,https://taiwan.taiwanstay.net.tw/twpic/4727.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/12649.jpg?v=20250702,房間2,121.155077,22.754338,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,3,3200,3200,0,jassenli.jl@gmail.com,6,0,,,0
C4_A15010000H_000128,喬爵旅居,位於桃園市的旅館,,桃園市中壢區延平路216號,320,桃園市,中壢區,886-3-4622345,886-3-4622211,A15010000H,https://www.hubhotel.com.tw,https://taiwan.taiwanstay.net.tw/twpic/113403.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/113397.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/113401.jpg?v=20250702,照片,121.227397,24.962231,3,,,"無障礙客房,,,,,自行車友善旅宿",車位:小客車25輛、機車15輛、大客車0輛,63,7000,15000,0,hubhotel.service@gmail.com,201,0,,,40
C4_A15010000H_000131,月光莊園民宿,位於臺東縣的民宿,,臺東縣臺東市南王里20鄰更生北路731巷126號,950,臺東縣,臺東市,886-980-439179,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/278749.jpeg?v=20250702,雙人房,https://taiwan.taiwanstay.net.tw/twpic/278748.jpeg?v=20250702,雙人房,https://taiwan.taiwanstay.net.tw/twpic/278747.jpeg?v=20250702,雙人房,121.111594,22.783149,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,3600,5800,0,moonlight731126@gmail.com,12,0,0,0,0
C4_A15010000H_000132,怡和飯店,位於桃園市的旅館,,桃園市桃園區民富九街96號1-7樓,330,桃園市,桃園區,886-3-3555999,886-3-3555988,A15010000H,http://www.hotelehome.com,https://taiwan.taiwanstay.net.tw/twpic/268664.webp?v=20250702,照片,,,,,121.313163,25.008168,3,,雙人房(無障礙客房)2400;,"無線網路,國民旅遊卡,停車場,無障礙客房,自助洗衣(收費),上網電腦(免費),",車位:小客車10輛、機車0輛、大客車0輛,78,2000,10000,0,e-home168@hotmail.com,244,0,,,10
C4_A15010000H_000133,萬金龍民宿,位於新北市的民宿,,新北市萬里區萬里加投45之6號,207,新北市,萬里區,886-2-24986166,886-2-24986155,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/2177.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/39703.jpg?v=20250702,房間1,https://taiwan.taiwanstay.net.tw/twpic/131208.jpg?v=20250702,,121.639402,25.210825,4,,,"無線網路,三溫暖,國民旅遊卡,停車場,溫泉設施,寵物友善旅宿,自行車友善旅宿",車位:小客車20輛、機車0輛、大客車0輛,5,3600,3600,0,,10,0,,,20
C4_A15010000H_000134,杉林溪大飯店,杉林溪森林遊樂園區位於南投縣，行政區域屬竹山鎮，溪頭往阿里山之中途站，跨鹿谷竹山兩鄉鎮山區，全長17公里，屬省公路第151號公路延長，聯外道路是經二高下竹山交流道，經鹿谷溪頭再往上到達本園區，海拔介於1600公尺至1800公尺之間。杉林溪大飯店融合現代與新古典主義的精緻優雅建築風格，設有129間客房及2間VIP貴賓房，舒適溫馨的套房，浪漫柔美的燈光，窗外映著盈盈翠綠山色。,,南投縣竹山鎮大鞍里溪山路20號,557,南投縣,竹山鎮,886-49-2611211,886-49-2611216,A15010000H,https://www.goto307.com.tw,https://taiwan.taiwanstay.net.tw/twpic/43816.jpg?v=20250702,杉林溪大飯店 外觀,https://taiwan.taiwanstay.net.tw/twpic/2621.jpg?v=20250702,典雅二人房,https://taiwan.taiwanstay.net.tw/twpic/37693.jpg?v=20250702,典雅二人房 兩單床,120.790745,23.636537,3,,其他(無障礙客房)0;,"餐廳,會議場所,咖啡廳,商店,無線網路,國民旅遊卡,停車場,高齡房,無障礙客房,自助洗衣(收費),,,,行動支付,導覽解說,體驗活動,哺乳室,AED,,",車位:小客車500輛、機車100輛、大客車30輛,136,8800,20000,0,sun.ls@msa.hinte.net,456,0,,,630
C4_A15010000H_000137,美堤時尚旅店,位於桃園市的旅館,,桃園市中壢區健行路7號、9號,320,桃園市,中壢區,886-3-4282929,886-3-4282121,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/24351.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/10967.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/33495.jpg?v=20250702,2,121.226747,24.952930,3,,,,車位:小客車10輛、機車20輛、大客車0輛,37,2400,2400,0,funfashionhotel@gmail.com,74,0,0,1,30
C4_A15010000H_000138,植光花園酒店,位於臺中市的旅館,,臺中市中區光復路50、52號2~6樓,400,臺中市,中區,886-4-22230880,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/258228.jpg?v=20250702,植光花園酒店外觀,https://taiwan.taiwanstay.net.tw/twpic/258229.jpg?v=20250702,植光花園酒店天井設計,https://taiwan.taiwanstay.net.tw/twpic/258230.jpg?v=20250702,植光花園酒店房內照,120.681230,24.141939,3,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,45,12000,18000,0,hi@sofhotel.com.tw,100,0,,,0
C4_A15010000H_000139,東港小鎮旅遊民宿,位於屏東縣的民宿,,屏東縣東港鎮長春一路5號,928,屏東縣,東港鎮,886-8-8333557,,A15010000H,,,,,,,,120.457780,22.473090,4,,,,車位:小客車0輛、機車0輛、大客車0輛,2,3000,4000,0,,6,0,,,0
C4_A15010000H_000140,純舍民宿,"純舍渡假民宿座落在好山好水的花蓮,提供純淨與舒適的居住品質,且能享受花蓮大自然的純美景色,讓旅客們都能放鬆心情,好好享受與渡假,同時我們提供的服務與環境,有像家一樣的溫馨感喔~純舍渡假民宿緊鄰花蓮市,約5分鐘車程可到達東大門夜市(六期重劃區)及熱鬧花蓮市中心.同時提供您包車旅遊的套裝行程,讓您來花蓮能夠輕鬆的遊玩.嚴選優良觀光車隊,司機兼導遊帶您遊山玩水,好吃好玩都帶給您知道,讓您物超所值,提供給朋友們既豐富且知性的花蓮之旅!",,花蓮縣吉安鄉東昌村22鄰東海十五街80巷19弄48號,973,花蓮縣,吉安鄉,886-975-890512,,A15010000H,http://www.gopurehouse.com,https://taiwan.taiwanstay.net.tw/twpic/40254.jpg?v=20250702,純舍大廳,https://taiwan.taiwanstay.net.tw/twpic/43084.jpg?v=20250702,純舍民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/10685.jpg?v=20250702,公用區,121.594992,23.962329,4,,其他5500;其他5500;雙人房3800;雙人房3800;,"餐廳,無線網路,國民旅遊卡,停車場,,,,導覽解說,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,2600,6000,1,purehouse.tw@gmail.com,14,0,0,0,0
C4_A15010000H_000147,星光流域,位於新竹縣的民宿,,新竹縣橫山鄉內灣村146號,312,新竹縣,橫山鄉,886-3-5849433,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265670.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/265672.jpg?v=20250702,房間,https://taiwan.taiwanstay.net.tw/twpic/265671.jpg?v=20250702,房間,121.182731,24.706440,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2500,4000,0,bogi311@yahoo.com.tw,22,0,,,0
C4_A15010000H_000148,湖漾１８９,位於宜蘭縣的民宿,,宜蘭縣冬山鄉梅湖路189號,269,宜蘭縣,冬山鄉,886-958-059569,,A15010000H,https://twstay.com/RWD1/index.aspx?BNB=lakeshining189,,,,,,,121.730325,24.650191,4,,,"有線網路,無線網路,停車場,,,,兒童遊樂設施,室內遊樂設施,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,4500,6000,0,lakeshining0958059569@yahoo.com.tw,8,0,,,0
C4_A15010000H_000154,優遊真綻民宿,"優遊真綻民宿附近:◎羅東觀光夜市:最友善的夜市~羅東觀光夜市，越夜越美麗，您到優遊真綻就是要來開懷品嚐最有人情味的道地小吃美食，真正輕鬆喔!◎羅東林業文化園區:有城市裡的秘密花園~羅東林業文化園區佔地約16公頃，蛻變的森林賦予林業新生命，來趟生態之旅吧!到園區大約十分鐘啦!◎羅東運動公園:如詩如畫的景觀建設，綠草如茵及綠森林般的大樹，您可以席地而坐乘涼或仰望蔚藍天空，朵朵白雲跟您揮手，來個與眾不同的體驗吧!可讓您徹底放鬆~前往十五分鐘呦!◎冬山河親水公園:以人與水的自然倫理訴求，充滿蘭陽本土色彩結合大自然造景，每年端午節龍舟賽及國際名校划船邀請賽還有國際童玩節都在冬山河親水公園舉行，值得您的造訪，車程約5分鐘。◎國立傳統藝術中心:傳統意味著歷史傳承，藝術是人類對生活感觸加以創造兼具美感的產物，您來趟國立傳統藝術中心一定收穫比想像更多，車程差不多十分鐘。◎梅花湖風景區:您想要放空嗎?就來梅花湖風景區悠閒騎著腳踏車，享受依山傍水湖面風光，美不勝收的湖畔風光絕對讓您留下美好的記憶，梅花湖山麓上是道教總廟三清宮，與清靜脫俗的自然景觀相互輝映，蔚為人間仙境，車程大約二十分鐘。◎武荖坑風景區:特有的山水綺麗風光，水質清澈透明，享有蘭陽第一林泉的美稱~武荖坑，您也可以與它更近距離接觸，開車約二十分鐘抵達。◎羅東文化工場:羅東文化工場是由黃聲遠建築師規劃設計，也許您錯過了2012金馬獎頒獎典禮在羅東文化工場，這次您別錯過了，可前往建築風格十分前衛大膽，氣勢磅礡仿若太空飛船，眺望羅東全景.每年3月至11月是龜山島開放登島時間,來一趟龜山島賞鯨及龜山八景及難得的龜山島登島之旅,別在等待了就是現在,說走就走,來吧----龜山島等您---------.",,宜蘭縣羅東鎮新群里新群五路58號,265,宜蘭縣,羅東鎮,886-912-590689,,A15010000H,http://www.yoyolife.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/15663.jpg?v=20250702,優遊真綻民宿客廳,https://taiwan.taiwanstay.net.tw/twpic/34359.jpg?v=20250702,優遊真綻客廳,https://taiwan.taiwanstay.net.tw/twpic/165810.jpg?v=20250702,"優遊真綻,四人房綠漾森林",121.797411,24.674263,4,,套房3000;套房3600;套房4800;套房3600;套房3600;套房3000;套房3000;,"無線網路,停車場,,,,自行車租借,導覽解說,,,自行車友善旅宿",車位:小客車2輛、機車2輛、大客車0輛,5,3000,4800,0,G0912590689@gmail.com,14,0,0,0,4
C4_A15010000H_000155,瑪拉松民宿,位於臺東縣的民宿有附早餐,,臺東縣臺東市知本路三段398巷27號,950,臺東縣,臺東市,886-988-327269,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/27771.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/297339.jpg?v=20250702,"114年1月1日起本場所依規定不陳列提供個人衛生用品,請民眾自備,謝謝",https://taiwan.taiwanstay.net.tw/twpic/297338.jpg?v=20250702,"114年1月1日起本場所依規定不陳列提供個人衛生用品,請民眾自備,謝謝",121.047917,22.708124,4,,雙人房5500;雙人房4500;雙人房5500;雙人房4500;,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,,,,",車位:小客車2輛、機車6輛、大客車1輛,4,4500,5500,1,EMMA0988327269@gmail.com,12,0,0,0,9
